회사명,항목,외인순매,기관순매,개인순매,개반순매,법인순매,외기개반,종가
아모레G3우(전환),골크_단중,0,0,10,0,10,0,10
아모레G3우(전환),골크_단장,0,0,10,0,10,0,10
아모레G3우(전환),골크_중장,0,0,10,0,10,0,10
아모레G3우(전환),우상향_5,0,0,10,0,10,0,10
아모레G3우(전환),우상향_20,0,0,10,0,10,0,10
아모레G3우(전환),우상향_60,0,0,20,0,20,0,20
아모레G3우(전환),합계,0,0,100,0,100,0,100
유니켐,골크_일단,0,0,10,0,10,0,10
유니켐,골크_일중,0,0,10,0,10,0,10
유니켐,골크_일장,10,0,0,10,10,6,10
유니켐,골크_단중,0,0,10,0,10,0,10
유니켐,골크_단장,10,0,0,10,10,6,10
유니켐,골크_중장,10,0,0,10,10,6,10
유니켐,우상향_5,0,0,10,0,10,0,10
유니켐,우상향_20,0,0,10,0,10,0,10
유니켐,우상향_60,20,0,0,20,20,13,20
유니켐,합계,50,0,50,50,100,33,100
청담글로벌,골크_일단,0,0,10,0,10,0,10
청담글로벌,골크_일중,0,10,0,10,10,6,10
청담글로벌,골크_일장,10,10,0,10,10,10,10
청담글로벌,골크_단중,0,10,0,10,10,6,10
청담글로벌,골크_단장,10,10,0,10,10,10,10
청담글로벌,골크_중장,10,10,0,10,10,10,10
청담글로벌,우상향_5,10,10,0,10,10,10,10
청담글로벌,우상향_20,0,10,0,10,10,6,10
청담글로벌,우상향_60,20,20,0,20,20,20,20
청담글로벌,합계,60,90,10,90,100,80,100
쎌바이오텍,골크_일단,10,0,10,0,10,3,10
쎌바이오텍,골크_일중,0,10,0,10,10,6,10
쎌바이오텍,골크_일장,0,10,0,10,10,6,10
쎌바이오텍,골크_단중,0,10,0,10,10,6,10
쎌바이오텍,골크_단장,0,10,0,10,10,6,10
쎌바이오텍,골크_중장,0,10,10,0,10,3,10
쎌바이오텍,우상향_5,0,0,10,0,10,0,10
쎌바이오텍,우상향_20,0,10,0,10,10,6,10
쎌바이오텍,우상향_60,0,20,20,0,20,6,20
쎌바이오텍,합계,10,80,50,50,100,46,100
자이에스앤디,골크_일단,0,10,10,0,10,3,10
자이에스앤디,골크_일중,0,10,10,0,10,3,10
자이에스앤디,골크_일장,0,10,0,10,10,6,10
자이에스앤디,골크_단중,10,10,0,10,10,10,10
자이에스앤디,골크_단장,10,10,0,10,10,10,10
자이에스앤디,골크_중장,10,0,0,10,10,6,10
자이에스앤디,우상향_5,0,10,10,0,10,3,10
자이에스앤디,우상향_20,0,10,10,0,10,3,10
자이에스앤디,우상향_60,20,0,0,20,20,13,20
자이에스앤디,합계,50,70,40,60,100,60,100
테고사이언스,골크_일단,10,0,0,10,10,6,10
테고사이언스,골크_일중,0,0,0,10,10,3,10
테고사이언스,골크_일장,10,10,0,10,10,10,10
테고사이언스,골크_단중,0,10,0,10,10,6,10
테고사이언스,골크_단장,10,10,0,10,10,10,10
테고사이언스,골크_중장,10,10,10,0,0,6,10
테고사이언스,우상향_5,10,10,0,10,10,10,10
테고사이언스,우상향_20,10,10,0,10,10,10,10
테고사이언스,우상향_60,20,20,20,0,0,13,20
테고사이언스,합계,80,80,30,70,70,76,100
메가스터디,골크_일단,0,10,0,10,10,6,10
메가스터디,골크_일중,0,10,10,0,10,3,10
메가스터디,골크_일장,0,10,10,0,10,3,10
메가스터디,골크_단중,0,0,10,0,10,0,10
메가스터디,골크_단장,0,10,10,0,0,3,10
메가스터디,골크_중장,0,10,10,0,0,3,10
메가스터디,우상향_5,0,10,0,10,10,6,10
메가스터디,우상향_20,0,10,10,0,10,3,10
메가스터디,우상향_60,0,20,20,0,0,6,20
메가스터디,합계,0,90,80,20,60,36,100
티와이홀딩스,골크_일단,0,10,10,0,0,3,10
티와이홀딩스,골크_일중,0,10,10,0,0,3,10
티와이홀딩스,골크_일장,0,10,0,10,10,6,10
티와이홀딩스,골크_단중,0,10,0,10,0,6,10
티와이홀딩스,골크_단장,0,10,0,10,10,6,10
티와이홀딩스,골크_중장,0,10,0,10,10,6,10
티와이홀딩스,우상향_5,0,10,0,10,0,6,10
티와이홀딩스,우상향_20,0,10,0,10,0,6,10
티와이홀딩스,우상향_60,0,20,0,20,20,13,20
티와이홀딩스,합계,0,100,20,80,50,60,100
코리아에프티,골크_일단,10,10,0,10,10,10,10
코리아에프티,골크_일중,10,10,0,10,10,10,10
코리아에프티,골크_일장,10,0,0,10,0,6,10
코리아에프티,골크_단중,10,10,0,10,10,10,10
코리아에프티,골크_단장,10,0,0,10,0,6,10
코리아에프티,골크_중장,10,0,10,0,0,3,10
코리아에프티,우상향_5,10,10,0,10,10,10,10
코리아에프티,우상향_20,10,10,0,10,0,10,10
코리아에프티,우상향_60,20,0,0,20,0,13,20
코리아에프티,합계,100,50,10,90,40,80,100
광무,골크_일단,10,10,0,10,10,10,10
광무,골크_일중,0,10,10,0,0,3,10
광무,골크_일장,0,0,10,0,0,0,10
광무,골크_단중,0,10,10,0,0,3,10
광무,골크_단장,0,0,10,0,0,0,10
광무,골크_중장,10,0,0,10,0,6,10
광무,우상향_5,0,10,10,0,10,3,10
광무,우상향_20,0,10,10,0,0,3,10
광무,우상향_60,20,0,0,20,20,13,20
광무,합계,40,50,60,40,40,43,100
우리바이오,골크_일단,0,10,10,0,10,3,10
우리바이오,골크_일중,0,10,10,0,0,3,10
우리바이오,골크_일장,10,0,0,10,0,6,10
우리바이오,골크_단중,0,10,10,0,0,3,10
우리바이오,골크_단장,10,0,0,10,0,6,10
우리바이오,골크_중장,10,0,0,10,0,6,10
우리바이오,우상향_5,0,10,10,0,10,3,10
우리바이오,우상향_20,0,0,10,0,0,0,10
우리바이오,우상향_60,20,0,0,20,0,13,20
우리바이오,합계,50,40,50,50,20,46,100
덕성,골크_일단,10,10,0,10,0,10,10
덕성,골크_일중,10,10,0,10,10,10,10
덕성,골크_일장,10,10,0,10,10,10,10
덕성,골크_단중,10,10,0,10,10,10,10
덕성,골크_단장,10,10,0,10,10,10,10
덕성,골크_중장,10,10,0,10,10,10,10
덕성,우상향_5,10,10,0,10,0,10,10
덕성,우상향_20,10,10,0,10,10,10,10
덕성,우상향_60,20,20,0,20,20,20,20
덕성,합계,100,100,0,100,80,100,100
조선선재,골크_일단,0,10,10,0,0,3,10
조선선재,골크_일중,0,10,0,10,0,6,10
조선선재,골크_일장,0,10,0,10,10,6,10
조선선재,골크_단중,10,10,0,10,10,10,10
조선선재,골크_단장,0,10,0,10,10,6,10
조선선재,골크_중장,0,10,0,10,10,6,10
조선선재,우상향_5,0,10,10,0,0,3,10
조선선재,우상향_20,0,10,0,10,0,6,10
조선선재,우상향_60,0,20,0,20,20,13,20
조선선재,합계,10,100,20,80,60,63,100
아이텍,골크_일단,0,10,10,0,10,3,10
아이텍,골크_일중,0,10,0,10,0,6,10
아이텍,골크_일장,10,10,0,10,0,10,10
아이텍,골크_단중,10,10,0,10,0,10,10
아이텍,골크_단장,10,10,0,10,0,10,10
아이텍,골크_중장,10,10,0,10,0,10,10
아이텍,우상향_5,0,10,0,10,0,6,10
아이텍,우상향_20,0,10,0,10,0,6,10
아이텍,우상향_60,20,20,0,20,20,20,20
아이텍,합계,60,100,10,90,30,83,100
지니뮤직,골크_일단,0,10,10,0,0,3,10
지니뮤직,골크_일중,0,10,10,0,0,3,10
지니뮤직,골크_일장,0,10,0,10,10,6,10
지니뮤직,골크_단중,0,10,10,0,0,3,10
지니뮤직,골크_단장,0,10,0,10,10,6,10
지니뮤직,골크_중장,0,10,0,10,10,6,10
지니뮤직,우상향_5,0,10,10,0,0,3,10
지니뮤직,우상향_20,0,10,10,0,0,3,10
지니뮤직,우상향_60,0,20,0,20,20,13,20
지니뮤직,합계,0,100,50,50,50,50,100
에이치이엠파마,골크_일단,10,10,0,10,10,10,10
에이치이엠파마,골크_일중,10,0,10,0,10,3,10
에이치이엠파마,골크_일장,0,0,0,0,0,0,0
에이치이엠파마,골크_단중,10,0,10,0,10,3,10
에이치이엠파마,골크_단장,0,0,0,0,0,0,0
에이치이엠파마,골크_중장,0,0,0,0,0,0,0
에이치이엠파마,우상향_5,10,0,0,10,10,6,10
에이치이엠파마,우상향_20,10,0,0,10,10,6,10
에이치이엠파마,우상향_60,0,0,0,0,0,0,0
에이치이엠파마,합계,50,10,20,30,50,30,50
오파스넷,골크_일단,10,0,0,10,10,6,10
오파스넷,골크_일중,0,0,10,0,0,0,10
오파스넷,골크_일장,10,0,0,10,0,6,10
오파스넷,골크_단중,0,0,10,0,0,0,10
오파스넷,골크_단장,0,0,10,0,0,0,10
오파스넷,골크_중장,10,0,0,10,0,6,10
오파스넷,우상향_5,10,0,0,10,10,6,10
오파스넷,우상향_20,10,0,0,10,0,6,10
오파스넷,우상향_60,0,0,20,0,0,0,20
오파스넷,합계,50,0,50,50,20,33,100
코웰패션,골크_일단,0,0,10,0,10,0,10
코웰패션,골크_일중,0,0,0,10,10,3,10
코웰패션,골크_일장,0,0,0,10,10,3,10
코웰패션,골크_단중,0,0,0,10,10,3,10
코웰패션,골크_단장,0,0,0,10,10,3,10
코웰패션,골크_중장,0,0,0,10,10,3,10
코웰패션,우상향_5,0,0,0,10,10,3,10
코웰패션,우상향_20,0,0,0,10,10,3,10
코웰패션,우상향_60,0,0,0,20,20,6,20
코웰패션,합계,0,0,10,90,100,30,100
이지케어텍,골크_일단,0,0,0,10,10,3,10
이지케어텍,골크_일중,0,0,0,10,10,3,10
이지케어텍,골크_일장,10,0,0,10,10,6,10
이지케어텍,골크_단중,0,0,0,10,10,3,10
이지케어텍,골크_단장,10,0,0,10,10,6,10
이지케어텍,골크_중장,10,0,0,10,10,6,10
이지케어텍,우상향_5,0,0,0,10,10,3,10
이지케어텍,우상향_20,10,10,0,10,10,10,10
이지케어텍,우상향_60,20,0,0,20,20,13,20
이지케어텍,합계,60,10,0,100,100,56,100
샌즈랩,골크_일단,0,0,10,0,10,0,10
샌즈랩,골크_일중,0,10,10,0,0,3,10
샌즈랩,골크_일장,0,10,10,0,0,3,10
샌즈랩,골크_단중,0,10,10,0,0,3,10
샌즈랩,골크_단장,0,10,10,0,0,3,10
샌즈랩,골크_중장,0,10,10,0,10,3,10
샌즈랩,우상향_5,0,10,10,0,0,3,10
샌즈랩,우상향_20,0,10,10,0,10,3,10
샌즈랩,우상향_60,20,20,0,20,20,20,20
샌즈랩,합계,20,90,80,20,50,43,100
HLB제넥스,골크_일단,10,10,0,10,10,10,10
HLB제넥스,골크_일중,0,0,10,0,0,0,10
HLB제넥스,골크_일장,0,0,10,0,0,0,10
HLB제넥스,골크_단중,0,0,10,0,0,0,10
HLB제넥스,골크_단장,0,0,10,0,0,0,10
HLB제넥스,골크_중장,10,0,10,0,0,3,10
HLB제넥스,우상향_5,10,10,0,10,10,10,10
HLB제넥스,우상향_20,0,0,10,0,0,0,10
HLB제넥스,우상향_60,20,0,20,0,0,6,20
HLB제넥스,합계,50,20,80,20,20,30,100
푸른저축은행,골크_일단,0,10,10,0,10,3,10
푸른저축은행,골크_일중,10,10,0,10,10,10,10
푸른저축은행,골크_일장,10,10,0,10,10,10,10
푸른저축은행,골크_단중,10,10,0,10,10,10,10
푸른저축은행,골크_단장,10,10,0,10,10,10,10
푸른저축은행,골크_중장,0,10,10,0,0,3,10
푸른저축은행,우상향_5,0,10,10,0,10,3,10
푸른저축은행,우상향_20,10,10,0,10,0,10,10
푸른저축은행,우상향_60,0,20,20,0,0,6,20
푸른저축은행,합계,50,100,50,50,60,66,100
제룡산업,골크_일단,0,0,10,0,10,0,10
제룡산업,골크_일중,0,0,10,0,10,0,10
제룡산업,골크_일장,0,10,10,0,10,3,10
제룡산업,골크_단중,0,0,10,0,0,0,10
제룡산업,골크_단장,0,10,10,0,10,3,10
제룡산업,골크_중장,0,10,10,0,10,3,10
제룡산업,우상향_5,0,0,10,0,10,0,10
제룡산업,우상향_20,0,0,10,0,10,0,10
제룡산업,우상향_60,0,20,20,0,0,6,20
제룡산업,합계,0,50,100,0,70,16,100
진양산업,골크_일단,10,0,0,10,10,6,10
진양산업,골크_일중,10,0,0,10,10,6,10
진양산업,골크_일장,10,0,0,10,0,6,10
진양산업,골크_단중,10,0,0,10,10,6,10
진양산업,골크_단장,10,0,0,10,0,6,10
진양산업,골크_중장,10,0,0,10,0,6,10
진양산업,우상향_5,10,0,0,10,10,6,10
진양산업,우상향_20,10,0,0,10,10,6,10
진양산업,우상향_60,20,20,0,20,0,20,20
진양산업,합계,100,20,0,100,50,73,100
원익피앤이,골크_일단,0,10,10,0,10,3,10
원익피앤이,골크_일중,0,0,10,0,10,0,10
원익피앤이,골크_일장,10,0,0,10,0,6,10
원익피앤이,골크_단중,0,0,10,0,10,0,10
원익피앤이,골크_단장,10,0,0,10,0,6,10
원익피앤이,골크_중장,10,0,0,10,0,6,10
원익피앤이,우상향_5,0,10,10,0,10,3,10
원익피앤이,우상향_20,0,0,10,0,10,0,10
원익피앤이,우상향_60,20,0,0,20,0,13,20
원익피앤이,합계,50,20,50,50,50,40,100
휴먼테크놀로지,골크_일단,10,0,0,10,10,6,10
휴먼테크놀로지,골크_일중,10,0,0,10,10,6,10
휴먼테크놀로지,골크_일장,10,0,0,10,10,6,10
휴먼테크놀로지,골크_단중,10,0,0,10,10,6,10
휴먼테크놀로지,골크_단장,10,0,0,10,10,6,10
휴먼테크놀로지,골크_중장,10,0,0,10,10,6,10
휴먼테크놀로지,우상향_5,10,0,0,10,10,6,10
휴먼테크놀로지,우상향_20,10,0,0,10,10,6,10
휴먼테크놀로지,우상향_60,20,0,0,20,20,13,20
휴먼테크놀로지,합계,100,0,0,100,100,66,100
APS,골크_일단,0,0,10,0,10,0,10
APS,골크_일중,0,0,10,0,10,0,10
APS,골크_일장,0,10,0,10,10,6,10
APS,골크_단중,0,0,10,0,10,0,10
APS,골크_단장,0,10,0,10,10,6,10
APS,골크_중장,0,10,0,10,10,6,10
APS,우상향_5,0,0,10,0,10,0,10
APS,우상향_20,0,0,10,0,10,0,10
APS,우상향_60,0,20,0,20,0,13,20
APS,합계,0,50,50,50,80,33,100
서울옥션,골크_일단,0,0,10,0,0,0,10
서울옥션,골크_일중,0,10,10,0,10,3,10
서울옥션,골크_일장,0,10,10,0,0,3,10
서울옥션,골크_단중,0,10,10,0,10,3,10
서울옥션,골크_단장,0,10,10,0,10,3,10
서울옥션,골크_중장,10,10,0,10,0,10,10
서울옥션,우상향_5,0,0,10,0,0,0,10
서울옥션,우상향_20,10,10,0,10,10,10,10
서울옥션,우상향_60,0,20,20,0,0,6,20
서울옥션,합계,20,80,80,20,40,40,100
현대이지웰,골크_일단,0,0,10,0,0,0,10
현대이지웰,골크_일중,0,0,10,0,0,0,10
현대이지웰,골크_일장,0,10,10,0,0,3,10
현대이지웰,골크_단중,0,0,10,0,0,0,10
현대이지웰,골크_단장,0,10,10,0,0,3,10
현대이지웰,골크_중장,0,10,0,10,0,6,10
현대이지웰,우상향_5,0,0,10,0,0,0,10
현대이지웰,우상향_20,0,0,10,0,0,0,10
현대이지웰,우상향_60,0,20,0,20,0,13,20
현대이지웰,합계,0,50,70,30,0,26,100
그린리소스,골크_일단,10,10,0,10,0,10,10
그린리소스,골크_일중,0,10,10,0,0,3,10
그린리소스,골크_일장,0,0,10,0,0,0,10
그린리소스,골크_단중,0,10,10,0,10,3,10
그린리소스,골크_단장,0,0,10,0,0,0,10
그린리소스,골크_중장,10,0,10,0,0,3,10
그린리소스,우상향_5,10,10,0,10,0,10,10
그린리소스,우상향_20,0,0,10,0,0,0,10
그린리소스,우상향_60,20,0,20,0,0,6,20
그린리소스,합계,50,40,80,20,10,36,100
샘표식품,골크_일단,0,10,10,0,10,3,10
샘표식품,골크_일중,0,10,10,0,10,3,10
샘표식품,골크_일장,0,10,10,0,10,3,10
샘표식품,골크_단중,0,10,10,0,10,3,10
샘표식품,골크_단장,0,10,10,0,10,3,10
샘표식품,골크_중장,0,10,10,0,0,3,10
샘표식품,우상향_5,0,10,10,0,0,3,10
샘표식품,우상향_20,0,10,10,0,10,3,10
샘표식품,우상향_60,0,20,20,0,0,6,20
샘표식품,합계,0,100,100,0,60,33,100
뉴프렉스,골크_일단,10,0,10,0,10,3,10
뉴프렉스,골크_일중,0,0,10,0,0,0,10
뉴프렉스,골크_일장,0,0,10,0,10,0,10
뉴프렉스,골크_단중,0,0,10,0,0,0,10
뉴프렉스,골크_단장,0,0,10,0,10,0,10
뉴프렉스,골크_중장,0,10,0,10,10,6,10
뉴프렉스,우상향_5,10,0,10,0,0,3,10
뉴프렉스,우상향_20,0,0,10,0,0,0,10
뉴프렉스,우상향_60,20,0,20,0,20,6,20
뉴프렉스,합계,40,10,90,10,60,20,100
마음AI,골크_일단,10,10,0,10,0,10,10
마음AI,골크_일중,10,10,0,10,0,10,10
마음AI,골크_일장,10,10,0,10,0,10,10
마음AI,골크_단중,10,10,0,10,0,10,10
마음AI,골크_단장,0,10,10,0,0,3,10
마음AI,골크_중장,0,10,10,0,0,3,10
마음AI,우상향_5,10,10,0,10,0,10,10
마음AI,우상향_20,10,10,0,10,10,10,10
마음AI,우상향_60,0,20,0,20,0,13,20
마음AI,합계,60,100,20,80,10,80,100
밀리의서재,골크_일단,10,10,0,10,10,10,10
밀리의서재,골크_일중,0,0,10,0,10,0,10
밀리의서재,골크_일장,10,10,0,10,10,10,10
밀리의서재,골크_단중,0,0,10,0,10,0,10
밀리의서재,골크_단장,10,10,0,10,10,10,10
밀리의서재,골크_중장,10,10,0,10,10,10,10
밀리의서재,우상향_5,10,0,0,10,10,6,10
밀리의서재,우상향_20,0,0,10,0,10,0,10
밀리의서재,우상향_60,20,20,0,20,20,20,20
밀리의서재,합계,70,60,30,70,100,66,100
아남전자,골크_일단,0,10,10,0,0,3,10
아남전자,골크_일중,0,10,10,0,0,3,10
아남전자,골크_일장,10,10,0,10,0,10,10
아남전자,골크_단중,0,10,10,0,0,3,10
아남전자,골크_단장,10,10,0,10,0,10,10
아남전자,골크_중장,10,10,0,10,10,10,10
아남전자,우상향_5,0,10,10,0,0,3,10
아남전자,우상향_20,10,10,0,10,10,10,10
아남전자,우상향_60,20,20,0,20,0,20,20
아남전자,합계,60,100,40,60,20,73,100
지앤비에스 에코,골크_일단,0,10,10,0,0,3,10
지앤비에스 에코,골크_일중,0,10,10,0,0,3,10
지앤비에스 에코,골크_일장,0,0,10,0,10,0,10
지앤비에스 에코,골크_단중,0,10,10,0,0,3,10
지앤비에스 에코,골크_단장,0,0,10,0,10,0,10
지앤비에스 에코,골크_중장,10,0,0,10,10,6,10
지앤비에스 에코,우상향_5,0,10,10,0,0,3,10
지앤비에스 에코,우상향_20,0,0,10,0,0,0,10
지앤비에스 에코,우상향_60,20,0,0,20,20,13,20
지앤비에스 에코,합계,30,40,70,30,50,33,100
와이엠텍,골크_일단,10,10,0,10,10,10,10
와이엠텍,골크_일중,0,0,10,0,0,0,10
와이엠텍,골크_일장,10,10,0,10,0,10,10
와이엠텍,골크_단중,0,0,10,0,0,0,10
와이엠텍,골크_단장,0,10,0,10,0,6,10
와이엠텍,골크_중장,10,10,0,10,0,10,10
와이엠텍,우상향_5,0,0,10,0,10,0,10
와이엠텍,우상향_20,10,0,10,0,0,3,10
와이엠텍,우상향_60,20,20,0,20,0,20,20
와이엠텍,합계,60,60,40,60,20,60,100
제로투세븐,골크_일단,0,0,10,0,0,0,10
제로투세븐,골크_일중,0,0,10,0,10,0,10
제로투세븐,골크_일장,10,0,0,10,0,6,10
제로투세븐,골크_단중,10,10,0,10,10,10,10
제로투세븐,골크_단장,10,0,0,10,0,6,10
제로투세븐,골크_중장,10,0,0,10,0,6,10
제로투세븐,우상향_5,0,0,10,0,0,0,10
제로투세븐,우상향_20,10,0,0,10,10,6,10
제로투세븐,우상향_60,20,0,0,20,0,13,20
제로투세븐,합계,70,10,30,70,30,50,100
에스텍,골크_일단,0,10,0,10,0,6,10
에스텍,골크_일중,0,10,0,10,0,6,10
에스텍,골크_일장,0,10,0,10,0,6,10
에스텍,골크_단중,0,10,0,10,0,6,10
에스텍,골크_단장,0,10,0,10,0,6,10
에스텍,골크_중장,0,10,0,10,0,6,10
에스텍,우상향_5,0,10,0,10,0,6,10
에스텍,우상향_20,0,10,0,10,0,6,10
에스텍,우상향_60,0,20,0,20,0,13,20
에스텍,합계,0,100,0,100,0,66,100
KTcs,골크_일단,0,10,10,0,10,3,10
KTcs,골크_일중,10,0,0,10,10,6,10
KTcs,골크_일장,10,0,0,10,10,6,10
KTcs,골크_단중,10,0,0,10,10,6,10
KTcs,골크_단장,10,0,0,10,10,6,10
KTcs,골크_중장,10,0,0,10,0,6,10
KTcs,우상향_5,0,0,0,10,10,3,10
KTcs,우상향_20,10,10,0,10,10,10,10
KTcs,우상향_60,20,0,0,20,20,13,20
KTcs,합계,80,20,10,90,90,63,100
바이오에프디엔씨,골크_일단,0,0,10,0,10,0,10
바이오에프디엔씨,골크_일중,0,0,10,0,0,0,10
바이오에프디엔씨,골크_일장,0,0,10,0,0,0,10
바이오에프디엔씨,골크_단중,0,10,10,0,0,3,10
바이오에프디엔씨,골크_단장,0,0,10,0,0,0,10
바이오에프디엔씨,골크_중장,0,0,10,0,0,0,10
바이오에프디엔씨,우상향_5,0,0,10,0,10,0,10
바이오에프디엔씨,우상향_20,0,0,10,0,0,0,10
바이오에프디엔씨,우상향_60,0,0,20,0,0,0,20
바이오에프디엔씨,합계,0,10,100,0,20,3,100
나인테크,골크_일단,0,0,10,0,10,0,10
나인테크,골크_일중,0,0,10,0,10,0,10
나인테크,골크_일장,10,0,0,10,10,6,10
나인테크,골크_단중,0,0,10,0,10,0,10
나인테크,골크_단장,10,0,0,10,10,6,10
나인테크,골크_중장,10,0,0,10,10,6,10
나인테크,우상향_5,0,0,10,0,10,0,10
나인테크,우상향_20,10,0,10,0,10,3,10
나인테크,우상향_60,20,0,0,20,20,13,20
나인테크,합계,60,0,50,50,100,36,100
이브이첨단소재,골크_일단,0,10,10,0,10,3,10
이브이첨단소재,골크_일중,0,10,10,0,10,3,10
이브이첨단소재,골크_일장,10,0,0,10,10,6,10
이브이첨단소재,골크_단중,0,10,0,10,10,6,10
이브이첨단소재,골크_단장,10,0,0,10,10,6,10
이브이첨단소재,골크_중장,10,0,0,10,10,6,10
이브이첨단소재,우상향_5,0,10,10,0,10,3,10
이브이첨단소재,우상향_20,10,10,0,10,10,10,10
이브이첨단소재,우상향_60,20,20,0,20,20,20,20
이브이첨단소재,합계,60,70,30,70,100,66,100
크리스탈신소재,골크_일단,0,10,0,10,10,6,10
크리스탈신소재,골크_일중,10,10,0,10,10,10,10
크리스탈신소재,골크_일장,10,10,0,10,10,10,10
크리스탈신소재,골크_단중,10,10,0,10,0,10,10
크리스탈신소재,골크_단장,10,10,0,10,0,10,10
크리스탈신소재,골크_중장,10,10,0,10,0,10,10
크리스탈신소재,우상향_5,10,10,0,10,10,10,10
크리스탈신소재,우상향_20,10,10,0,10,10,10,10
크리스탈신소재,우상향_60,20,20,0,20,20,20,20
크리스탈신소재,합계,90,100,0,100,70,96,100
오이솔루션,골크_일단,0,10,0,10,10,6,10
오이솔루션,골크_일중,10,10,0,10,10,10,10
오이솔루션,골크_일장,10,10,0,10,10,10,10
오이솔루션,골크_단중,10,10,0,10,10,10,10
오이솔루션,골크_단장,10,10,0,10,10,10,10
오이솔루션,골크_중장,10,10,0,10,10,10,10
오이솔루션,우상향_5,10,10,0,10,10,10,10
오이솔루션,우상향_20,10,10,0,10,10,10,10
오이솔루션,우상향_60,20,20,0,20,20,20,20
오이솔루션,합계,90,100,0,100,100,96,100
신세계푸드,골크_일단,0,0,10,0,10,0,10
신세계푸드,골크_일중,10,0,10,0,10,3,10
신세계푸드,골크_일장,0,0,10,0,10,0,10
신세계푸드,골크_단중,10,0,10,0,10,3,10
신세계푸드,골크_단장,0,0,10,0,10,0,10
신세계푸드,골크_중장,0,0,10,0,10,0,10
신세계푸드,우상향_5,0,0,10,0,10,0,10
신세계푸드,우상향_20,10,0,0,10,10,6,10
신세계푸드,우상향_60,0,0,20,0,20,0,20
신세계푸드,합계,30,0,90,10,100,13,100
