회사,구분,점수
삼아제약,우상향_5,15
삼아제약,우상향_20,15
삼아제약,우상향_60,25
삼아제약,합계,100
에이에스텍,골크_단중,15
에이에스텍,골크_단장,15
에이에스텍,골크_중장,15
에이에스텍,우상향_5,15
에이에스텍,우상향_20,15
에이에스텍,우상향_60,25
에이에스텍,합계,100
파로스아이바이오,골크_단중,15
파로스아이바이오,골크_단장,15
파로스아이바이오,골크_중장,15
파로스아이바이오,우상향_5,0
파로스아이바이오,우상향_20,15
파로스아이바이오,우상향_60,25
파로스아이바이오,합계,85
에이텍모빌리티,골크_단중,0
에이텍모빌리티,골크_단장,0
에이텍모빌리티,골크_중장,0
에이텍모빌리티,우상향_5,0
에이텍모빌리티,우상향_20,15
에이텍모빌리티,우상향_60,0
에이텍모빌리티,합계,15
샌즈랩,골크_단중,0
샌즈랩,골크_단장,0
샌즈랩,골크_중장,15
샌즈랩,우상향_5,0
샌즈랩,우상향_20,0
샌즈랩,우상향_60,25
샌즈랩,합계,40
모나리자,골크_단중,0
모나리자,골크_단장,15
모나리자,골크_중장,15
모나리자,우상향_5,0
모나리자,우상향_20,0
모나리자,우상향_60,0
모나리자,합계,30
HDC현대EP,골크_단중,0
HDC현대EP,골크_단장,0
HDC현대EP,골크_중장,0
HDC현대EP,우상향_5,0
HDC현대EP,우상향_20,0
HDC현대EP,우상향_60,0
HDC현대EP,합계,0
우신시스템,골크_단중,15
우신시스템,골크_단장,15
우신시스템,골크_중장,15
우신시스템,우상향_5,15
우신시스템,우상향_20,15
우신시스템,우상향_60,25
우신시스템,합계,100
에스트래픽,골크_단중,0
에스트래픽,골크_단장,0
에스트래픽,골크_중장,0
에스트래픽,우상향_5,0
에스트래픽,우상향_20,0
에스트래픽,우상향_60,0
에스트래픽,합계,0
코칩,골크_단중,0
코칩,골크_단장,15
코칩,골크_중장,15
코칩,우상향_5,0
코칩,우상향_20,0
코칩,우상향_60,25
코칩,합계,55
케이피에스,골크_단중,15
케이피에스,골크_단장,0
케이피에스,골크_중장,0
케이피에스,우상향_5,15
케이피에스,우상향_20,15
케이피에스,우상향_60,0
케이피에스,합계,45
티움바이오,골크_단중,15
티움바이오,골크_단장,15
티움바이오,골크_중장,15
티움바이오,우상향_5,15
티움바이오,우상향_20,15
티움바이오,우상향_60,0
티움바이오,합계,75
꿈비,골크_단중,0
꿈비,골크_단장,15
꿈비,골크_중장,15
꿈비,우상향_5,0
꿈비,우상향_20,15
꿈비,우상향_60,25
꿈비,합계,70
한국수출포장,골크_단중,0
한국수출포장,골크_단장,0
한국수출포장,골크_중장,0
한국수출포장,우상향_5,0
한국수출포장,우상향_20,0
한국수출포장,우상향_60,0
한국수출포장,합계,0
와이엔텍,골크_단중,0
와이엔텍,골크_단장,0
와이엔텍,골크_중장,0
와이엔텍,우상향_5,15
와이엔텍,우상향_20,15
와이엔텍,우상향_60,0
와이엔텍,합계,30
케이엔제이,골크_단중,15
케이엔제이,골크_단장,15
케이엔제이,골크_중장,15
케이엔제이,우상향_5,0
케이엔제이,우상향_20,15
케이엔제이,우상향_60,25
케이엔제이,합계,85
휴먼테크놀로지,골크_단중,15
휴먼테크놀로지,골크_단장,15
휴먼테크놀로지,골크_중장,15
휴먼테크놀로지,우상향_5,15
휴먼테크놀로지,우상향_20,15
휴먼테크놀로지,우상향_60,25
휴먼테크놀로지,합계,100
남화산업,골크_단중,15
남화산업,골크_단장,15
남화산업,골크_중장,15
남화산업,우상향_5,0
남화산업,우상향_20,15
남화산업,우상향_60,25
남화산업,합계,85
SAMG엔터,골크_단중,0
SAMG엔터,골크_단장,15
SAMG엔터,골크_중장,15
SAMG엔터,우상향_5,15
SAMG엔터,우상향_20,0
SAMG엔터,우상향_60,25
SAMG엔터,합계,70
세아특수강,골크_단중,0
세아특수강,골크_단장,0
세아특수강,골크_중장,0
세아특수강,우상향_5,0
세아특수강,우상향_20,0
세아특수강,우상향_60,0
세아특수강,합계,0
CJ씨푸드,골크_단중,0
CJ씨푸드,골크_단장,15
CJ씨푸드,골크_중장,15
CJ씨푸드,우상향_5,15
CJ씨푸드,우상향_20,0
CJ씨푸드,우상향_60,0
CJ씨푸드,합계,45
크레오에스지,골크_단중,0
크레오에스지,골크_단장,0
크레오에스지,골크_중장,15
크레오에스지,우상향_5,0
크레오에스지,우상향_20,0
크레오에스지,우상향_60,0
크레오에스지,합계,15
동방,골크_단중,0
동방,골크_단장,15
동방,골크_중장,15
동방,우상향_5,0
동방,우상향_20,0
동방,우상향_60,25
동방,합계,55
화일약품,골크_단중,15
화일약품,골크_단장,15
화일약품,골크_중장,15
화일약품,우상향_5,0
화일약품,우상향_20,15
화일약품,우상향_60,25
화일약품,합계,85
티에스아이,골크_단중,15
티에스아이,골크_단장,15
티에스아이,골크_중장,15
티에스아이,우상향_5,0
티에스아이,우상향_20,15
티에스아이,우상향_60,25
티에스아이,합계,85
세보엠이씨,골크_단중,0
세보엠이씨,골크_단장,0
세보엠이씨,골크_중장,0
세보엠이씨,우상향_5,0
세보엠이씨,우상향_20,0
세보엠이씨,우상향_60,0
세보엠이씨,합계,0
대원미디어,골크_단중,15
대원미디어,골크_단장,15
대원미디어,골크_중장,15
대원미디어,우상향_5,0
대원미디어,우상향_20,15
대원미디어,우상향_60,25
대원미디어,합계,85
하이드로리튬,골크_단중,15
하이드로리튬,골크_단장,0
하이드로리튬,골크_중장,0
하이드로리튬,우상향_5,15
하이드로리튬,우상향_20,0
하이드로리튬,우상향_60,0
하이드로리튬,합계,30
모베이스전자,골크_단중,15
모베이스전자,골크_단장,15
모베이스전자,골크_중장,15
모베이스전자,우상향_5,15
모베이스전자,우상향_20,15
모베이스전자,우상향_60,25
모베이스전자,합계,100
대한뉴팜,골크_단중,0
대한뉴팜,골크_단장,0
대한뉴팜,골크_중장,0
대한뉴팜,우상향_5,0
대한뉴팜,우상향_20,0
대한뉴팜,우상향_60,0
대한뉴팜,합계,0
오이솔루션,골크_단중,15
오이솔루션,골크_단장,0
오이솔루션,골크_중장,0
오이솔루션,우상향_5,0
오이솔루션,우상향_20,15
오이솔루션,우상향_60,0
오이솔루션,합계,30
싸이맥스,골크_단중,15
싸이맥스,골크_단장,15
싸이맥스,골크_중장,15
싸이맥스,우상향_5,0
싸이맥스,우상향_20,15
싸이맥스,우상향_60,25
싸이맥스,합계,85
트루엔,골크_단중,15
트루엔,골크_단장,15
트루엔,골크_중장,15
트루엔,우상향_5,0
트루엔,우상향_20,15
트루엔,우상향_60,25
트루엔,합계,85
민테크,골크_단중,15
민테크,골크_단장,15
민테크,골크_중장,15
민테크,우상향_5,0
민테크,우상향_20,15
민테크,우상향_60,25
민테크,합계,85
티쓰리,골크_단중,0
티쓰리,골크_단장,15
티쓰리,골크_중장,15
티쓰리,우상향_5,15
티쓰리,우상향_20,0
티쓰리,우상향_60,25
티쓰리,합계,70
한진중공업홀딩스,골크_단중,0
한진중공업홀딩스,골크_단장,0
한진중공업홀딩스,골크_중장,0
한진중공업홀딩스,우상향_5,15
한진중공업홀딩스,우상향_20,0
한진중공업홀딩스,우상향_60,0
한진중공업홀딩스,합계,15
야스,골크_단중,15
야스,골크_단장,0
야스,골크_중장,0
야스,우상향_5,0
야스,우상향_20,15
야스,우상향_60,0
야스,합계,30
덕성,골크_단중,15
덕성,골크_단장,15
덕성,골크_중장,15
덕성,우상향_5,15
덕성,우상향_20,15
덕성,우상향_60,25
덕성,합계,100
에이치피오,골크_단중,0
에이치피오,골크_단장,15
에이치피오,골크_중장,15
에이치피오,우상향_5,0
에이치피오,우상향_20,15
에이치피오,우상향_60,0
에이치피오,합계,45
아주스틸,골크_단중,0
아주스틸,골크_단장,15
아주스틸,골크_중장,15
아주스틸,우상향_5,15
아주스틸,우상향_20,15
아주스틸,우상향_60,25
아주스틸,합계,85
싸이토젠,골크_단중,15
싸이토젠,골크_단장,0
싸이토젠,골크_중장,0
싸이토젠,우상향_5,0
싸이토젠,우상향_20,0
싸이토젠,우상향_60,0
싸이토젠,합계,15
케이엔알시스템,골크_단중,0
케이엔알시스템,골크_단장,0
케이엔알시스템,골크_중장,15
케이엔알시스템,우상향_5,0
케이엔알시스템,우상향_20,0
케이엔알시스템,우상향_60,0
케이엔알시스템,합계,15
M83,골크_단중,15
M83,골크_단장,0
M83,골크_중장,0
M83,우상향_5,15
M83,우상향_20,0
M83,우상향_60,0
M83,합계,30
셀바스헬스케어,골크_단중,0
셀바스헬스케어,골크_단장,15
셀바스헬스케어,골크_중장,15
셀바스헬스케어,우상향_5,0
셀바스헬스케어,우상향_20,0
셀바스헬스케어,우상향_60,25
셀바스헬스케어,합계,55
인천도시가스,골크_단중,0
인천도시가스,골크_단장,0
인천도시가스,골크_중장,0
인천도시가스,우상향_5,0
인천도시가스,우상향_20,0
인천도시가스,우상향_60,0
인천도시가스,합계,0
디와이,골크_단중,0
디와이,골크_단장,0
디와이,골크_중장,0
디와이,우상향_5,15
디와이,우상향_20,15
디와이,우상향_60,0
디와이,합계,30
고바이오랩,골크_단중,15
고바이오랩,골크_단장,15
고바이오랩,골크_중장,15
고바이오랩,우상향_5,15
고바이오랩,우상향_20,15
고바이오랩,우상향_60,25
고바이오랩,합계,100
동원금속,골크_단중,15
동원금속,골크_단장,15
동원금속,골크_중장,0
동원금속,우상향_5,0
동원금속,우상향_20,15
동원금속,우상향_60,25
동원금속,합계,70
삼보모터스,골크_단중,15
삼보모터스,골크_단장,15
삼보모터스,골크_중장,0
삼보모터스,우상향_5,15
삼보모터스,우상향_20,15
삼보모터스,우상향_60,0
삼보모터스,합계,60
티라유텍,골크_단중,0
티라유텍,골크_단장,15
티라유텍,골크_중장,15
티라유텍,우상향_5,0
티라유텍,우상향_20,0
티라유텍,우상향_60,25
티라유텍,합계,55
대명소노시즌,골크_단중,15
대명소노시즌,골크_단장,15
대명소노시즌,골크_중장,15
대명소노시즌,우상향_5,15
대명소노시즌,우상향_20,15
대명소노시즌,우상향_60,25
대명소노시즌,합계,100
레이언스,골크_단중,0
레이언스,골크_단장,0
레이언스,골크_중장,0
레이언스,우상향_5,0
레이언스,우상향_20,0
레이언스,우상향_60,0
레이언스,합계,0
유니트론텍,골크_단중,15
유니트론텍,골크_단장,15
유니트론텍,골크_중장,15
유니트론텍,우상향_5,0
유니트론텍,우상향_20,15
유니트론텍,우상향_60,25
유니트론텍,합계,85
리드코프,골크_단중,0
리드코프,골크_단장,0
리드코프,골크_중장,0
리드코프,우상향_5,0
리드코프,우상향_20,0
리드코프,우상향_60,0
리드코프,합계,0
미래에셋글로벌리츠,골크_단중,15
미래에셋글로벌리츠,골크_단장,0
미래에셋글로벌리츠,골크_중장,0
미래에셋글로벌리츠,우상향_5,0
미래에셋글로벌리츠,우상향_20,0
미래에셋글로벌리츠,우상향_60,0
미래에셋글로벌리츠,합계,15
삼익악기,골크_단중,0
삼익악기,골크_단장,0
삼익악기,골크_중장,0
삼익악기,우상향_5,0
삼익악기,우상향_20,0
삼익악기,우상향_60,0
삼익악기,합계,0
신스틸,골크_단중,15
신스틸,골크_단장,15
신스틸,골크_중장,15
신스틸,우상향_5,15
신스틸,우상향_20,15
신스틸,우상향_60,25
신스틸,합계,100
에이티넘인베스트,골크_단중,0
에이티넘인베스트,골크_단장,0
에이티넘인베스트,골크_중장,0
에이티넘인베스트,우상향_5,15
에이티넘인베스트,우상향_20,0
에이티넘인베스트,우상향_60,0
에이티넘인베스트,합계,15
수성웹툰,골크_단중,0
수성웹툰,골크_단장,15
수성웹툰,골크_중장,15
수성웹툰,우상향_5,0
수성웹툰,우상향_20,0
수성웹툰,우상향_60,25
수성웹툰,합계,55
상신이디피,골크_단중,0
상신이디피,골크_단장,15
상신이디피,골크_중장,15
상신이디피,우상향_5,0
상신이디피,우상향_20,15
상신이디피,우상향_60,25
상신이디피,합계,70
테라젠이텍스,골크_단중,15
테라젠이텍스,골크_단장,0
테라젠이텍스,골크_중장,0
테라젠이텍스,우상향_5,0
테라젠이텍스,우상향_20,15
테라젠이텍스,우상향_60,0
테라젠이텍스,합계,30
동양철관,골크_단중,15
동양철관,골크_단장,15
동양철관,골크_중장,15
동양철관,우상향_5,0
동양철관,우상향_20,15
동양철관,우상향_60,25
동양철관,합계,85
KNN,골크_단중,15
KNN,골크_단장,15
KNN,골크_중장,15
KNN,우상향_5,15
KNN,우상향_20,15
KNN,우상향_60,25
KNN,합계,100
중앙에너비스,골크_단중,0
중앙에너비스,골크_단장,15
중앙에너비스,골크_중장,15
중앙에너비스,우상향_5,0
중앙에너비스,우상향_20,0
중앙에너비스,우상향_60,25
중앙에너비스,합계,55
대성창투,골크_단중,15
대성창투,골크_단장,0
대성창투,골크_중장,0
대성창투,우상향_5,15
대성창투,우상향_20,0
대성창투,우상향_60,0
대성창투,합계,30
HS애드,골크_단중,0
HS애드,골크_단장,0
HS애드,골크_중장,0
HS애드,우상향_5,0
HS애드,우상향_20,0
HS애드,우상향_60,25
HS애드,합계,25
서호전기,골크_단중,0
서호전기,골크_단장,0
서호전기,골크_중장,0
서호전기,우상향_5,0
서호전기,우상향_20,0
서호전기,우상향_60,0
서호전기,합계,0
경동도시가스,골크_단중,0
경동도시가스,골크_단장,0
경동도시가스,골크_중장,0
경동도시가스,우상향_5,0
경동도시가스,우상향_20,0
경동도시가스,우상향_60,0
경동도시가스,합계,0
동인기연,골크_단중,0
동인기연,골크_단장,15
동인기연,골크_중장,15
동인기연,우상향_5,0
동인기연,우상향_20,15
동인기연,우상향_60,25
동인기연,합계,70
LB루셈,골크_단중,15
LB루셈,골크_단장,15
LB루셈,골크_중장,15
LB루셈,우상향_5,0
LB루셈,우상향_20,15
LB루셈,우상향_60,25
LB루셈,합계,85
하이딥,골크_단중,15
하이딥,골크_단장,15
하이딥,골크_중장,15
하이딥,우상향_5,0
하이딥,우상향_20,15
하이딥,우상향_60,25
하이딥,합계,85
부방,골크_단중,15
부방,골크_단장,15
부방,골크_중장,0
부방,우상향_5,15
부방,우상향_20,15
부방,우상향_60,0
부방,합계,60
엠에스씨,골크_단중,15
엠에스씨,골크_단장,15
엠에스씨,골크_중장,15
엠에스씨,우상향_5,15
엠에스씨,우상향_20,15
엠에스씨,우상향_60,25
엠에스씨,합계,100
팅크웨어,골크_단중,15
팅크웨어,골크_단장,0
팅크웨어,골크_중장,0
팅크웨어,우상향_5,15
팅크웨어,우상향_20,15
팅크웨어,우상향_60,0
팅크웨어,합계,45
한국화장품,골크_단중,15
한국화장품,골크_단장,15
한국화장품,골크_중장,15
한국화장품,우상향_5,15
한국화장품,우상향_20,15
한국화장품,우상향_60,25
한국화장품,합계,100
광전자,골크_단중,0
광전자,골크_단장,15
광전자,골크_중장,15
광전자,우상향_5,0
광전자,우상향_20,0
광전자,우상향_60,0
광전자,합계,30
온코크로스,골크_단중,0
온코크로스,골크_단장,0
